"","y","sa","t","s","i"
"1456",2631371,2668130.92740165,2568076.52812707,0.986222592368264,1.03896083242798
"1457",2457385,2507986.14891963,2558468.19032976,0.979823991874344,0.980268646059022
"1458",2558552,2548928.6969383,2549617.00287095,1.00377543046742,0.999730035557546
"1459",2528593,2564696.48886558,2545732.68305201,0.985922900030345,1.00744925260214
"1460",2600655,2542933.74592714,2535212.18674477,1.02269868578578,1.00304572501771
"1461",2919249,2475785.62382776,2527427.40400526,1.17912026465628,0.97956745262172
"1462",3204273,2543513.15311151,2532399.36522206,1.25978235893146,1.00438863950216
"1463",3106510,2572340.58225267,2536597.1302733,1.20765890078192,1.01409110321572
"1464",3140684,2504350.8233928,2532874.05099424,1.25409106849699,0.988738789601385
"1465",3144902,2547761.69214203,2529752.28529189,1.23437839955743,1.00711903966046
"1466",3063391,2509907.19144645,2528313.06076566,1.22051963133927,0.992720098786487
"1467",3141413,2530294.76807056,2529607.52573176,1.24152056892385,1.0002716794332
"1468",3066721,2535490.87132646,2533100.35128548,1.20951766566433,1.00094371312205
"1469",3140967,2541181.83958242,2534847.40327776,1.23602606908136,1.00249894186785
"1470",3054753,2523147.10715562,2536323.37529133,1.21069159675104,0.994804973110262
"1471",3058336,2562903.12387062,2536948.42008675,1.19330924821737,1.01023067855001
"1472",2932400,2523296.13839883,2533362.99743764,1.16213073660897,0.996026286383359
"1473",2884431,2533281.34712405,2528194.12092469,1.13861454957406,1.0020121976225
"1474",2735222,2512481.97903913,2524869.47826128,1.08865338052934,0.995093806104117
"1475",2667325,2512996.8459689,2526501.0666275,1.0614119967077,0.994654971321018
"1476",2635670,2525910.60061062,2535438.51169875,1.04345339829638,0.996242105243664
"1477",2591645,2573369.48819978,2545100.635949,1.00710178304516,1.0111071648215
"1478",2500747,2541374.05966017,2548967.36894135,0.984013742681547,0.997021025308641
"1479",2408314,2541760.52320078,2552497.18011108,0.947498388623673,0.995793665515494
"1480",2428514,2556300.21882307,2561062.91440353,0.950011263199005,0.99814034416973
"1481",2394017,2586856.75849561,2570196.93872635,0.925454025290619,1.00648192343483
"1482",2288164,2562827.4132388,2577242.26491031,0.892827971239901,0.994406869750752
"1483",2412575,2598109.71530235,2584005.87438882,0.928588575682703,1.00545813036004
"1484",2370672,2590062.02653623,2588477.29798493,0.915295454592016,1.00061222424185
"1485",2378798,2586543.4111526,2591005.26795928,0.919682225221179,0.998277943753392
"1486",2386331,2593704.56958271,2594733.29217683,0.920047343859183,0.99960353436046
"1487",2294771,2577895.36914052,2603158.17663094,0.890172280640345,0.990295323689045
"1488",2677411,2643497.15715436,2615084.99096067,1.01282915805446,1.01086471999645
"1489",2704053,2643120.07388338,2618764.93771092,1.02305340824986,1.00930023761268
"1490",2526569,2602908.44698345,2612385.06879519,0.97067148209845,0.996372425365259
"1491",2474244,2597909.40748069,2606456.22888707,0.952398106290928,0.99672090353498
"1492",2433531,2600062.85186725,2605187.81264648,0.935950836054732,0.998032786444663
"1493",2428865,2611554.71221769,2605800.06203497,0.930045611771788,1.00220840050876
"1494",2366346,2600879.62396063,2606193.09080724,0.909825267651763,0.99796121520491
"1495",2335659,2607886.15812353,2607137.23990788,0.89561386440296,1.0002872569208
"1496",2157979,2590807.91273807,2611700.9663112,0.832936702636267,0.992000212182546
"1497",2285481,2642759.87523647,2618797.42884362,0.864808422973162,1.00915017180364
"1498",2186550,2619619.98098184,2622256.92395965,0.834682135528864,0.998994399460359
"1499",2137750,2621969.50128389,2623031.81756923,0.81532222207513,0.999595004422657
"1500",2092237,2607877.5849585,2627337.47324917,0.802275770943942,0.992593304632994
"1501",2081344,2639960.61972994,2637127.04264459,0.788399639163146,1.00107449396238
"1502",2223096,2672741.68071899,2644808.10867134,0.831766128405635,1.0105616630394
"1503",2183047,2632805.21822749,2645629.33020569,0.829171480247109,0.995152717793158
"1504",2256758,2661194.86285929,2643404.28806702,0.848024333541383,1.0067301755061
"1505",2161283,2618993.83078065,2641010.04398082,0.825234093566298,0.991663714702509
"1506",2422640,2698774.75894155,2632747.16675095,0.89768143561197,1.02507935172221
"1507",2128078,2560594.56401818,2616845.15833836,0.831087447385867,0.9785044238705
"1508",2401441.72018557,2608122.16455161,2608206.8807797,0.920755075366048,0.999967519360249
"1509",2593805,2578072.05705822,2613210.4370133,1.00610260015763,0.986553559002604
"1510",2658329,2646819.37583169,2625565.33152081,1.00434847359567,1.00809503540275
"1511",2639023,2622037.36227142,2639471.88664264,1.0064780303946,0.993394692150559
"1512",2782295,2704604.16468217,2646898.34958766,1.0287253995732,1.02180129626191
"1513",3158779,2649891.3054491,2638125.66785813,1.19204096919162,1.00445984728261
"1514",3334482,2557799.82820873,2627945.87408076,1.30365244505282,0.973307651971117
"1515",3267053,2628782.10250852,2638560.72779379,1.2428009901933,0.99629395481322
"1516",3470091,2718877.8687902,2653040.45773708,1.27629528337146,1.02481583379595
"1517",3261489,2605458.22616601,2657352.77777787,1.25179093920817,0.980471335215321
"1518",3412932,2708544.89952799,2660354.57231215,1.26006107581778,1.0181142497761
"1519",3296740,2647237.13751801,2658514.37686943,1.24535122043919,0.995758067193641
"1520",3281051,2654785.10366015,2652477.57411174,1.23590078740325,1.00086995251946
"1521",3282015,2633310.42859491,2649774.38703623,1.24634565084346,0.993786656508618
"1522",3282378,2664285.28550754,2649295.81889452,1.2319919408986,1.00565790596358
"1523",3147562,2625300.23141561,2650461.61477089,1.19893411135791,0.990506792018774
"1524",3145405,2657171.70453617,2656738.79576406,1.1837417185462,1.00016294743496
"1525",3112606,2693428.34860947,2661882.00787083,1.15562977630607,1.01185114165292
"1526",2972000,2664041.16045152,2656368.96412642,1.11559837892906,1.00288822691001
"1527",2809377,2631067.12398054,2646060.61718161,1.067770933852,0.994333654677557
"1528",2810900,2656597.25044208,2635925.9969917,1.05808285374542,1.00784212207549
"1529",2635448,2610410.7384649,2623829.23256608,1.00959131111674,0.994885911806061
"1530",2588512,2612598.39095787,2612624.81993622,0.990780676034544,0.999989884127966
"1531",2461933,2600907.27297784,2603776.97877023,0.946567002052817,0.998897868052531
"1532",2441081,2593465.49230414,2596100.92164485,0.941242907315974,0.998984850966794
"1533",2371899,2589211.43186944,2589611.93842587,0.916070032290667,0.999845341091271
"1534",2294656,2594571.34846746,2581629.69965711,0.884406590458723,1.00501297642031
"1535",2345998,2567172.92954797,2570274.52016122,0.91384494320493,0.998793284301375
"1536",2278659,2539348.07100042,2561150.46094666,0.897340158295938,0.991487267039287
"1537",2342014,2575382.87929545,2556066.71789427,0.909384782677713,1.00755698639083
"1538",2320261,2550290.90636046,2548121.70522999,0.90980248340032,1.00085129416151
"1539",2257174,2538391.05979117,2536334.08362391,0.889214446014355,1.00081100363732
"1540",2493008,2517494.41953065,2524669.13765343,0.990273496004327,0.997158155096136
"1541",2554691,2507895.71610034,2516026.48763198,1.01865918251674,0.996768407816209
"1542",2432671,2508205.66754084,2511285.85708819,0.969884978525347,0.998773461197713
"1543",2373525,2504804.69390908,2509281.04478795,0.947588850249158,0.998216082296495
"1544",2334951,2512264.21358624,2508436.94424177,0.929420953167532,1.00152575864155
"1545",2317551,2506592.85477134,2507140.68271574,0.924582145675752,0.999781492938081
"1546",2280788,2504874.25013902,2505463.5440508,0.910539920266822,0.999764796453264
"1547",2239076,2505154.54203214,2503773.74062919,0.893787573753312,1.00055148809197
"1548",2108790,2510396.60397049,2500180.45095052,0.840022646885634,1.00408616626696
"1549",2105993,2477120.0359798,2496133.15317929,0.850178016975669,0.992382971567333
"1550",2077963,2502905.79854639,2495013.9863798,0.830220218917873,1.00316303323736
"1551",2017274,2495311.3421802,2494149.58638487,0.808425772728414,1.00046579234929
"1552",1997890,2497758.74775967,2490646.5068127,0.799873086939232,1.00285558023891
"1553",1969583,2498605.02887172,2482398.84390605,0.788273047256849,1.00652843720317
"1554",1966937,2439201.109199,2473400.56785747,0.806385743505141,0.98617310147701
"1555",2039622,2478399.41241183,2471125.63458467,0.822959362314874,1.00294350789995
"1556",2063060,2466049.76511341,2472743.14492152,0.836584901564273,0.997293135835049
"1557",2084152,2498198.12789749,2471219.14380147,0.834262093436938,1.01091727707099
"1558",2111062,2432248.15940375,2468013.67805148,0.867946797220523,0.985508379079989
"1559",2220879,2529733.17629055,2461441.69663033,0.877910374427933,1.02774450426907
"1560",2042433,2356650.31842147,2455116.18628543,0.866667822559292,0.959893601608755
"1561",2612507,2520564.88309186,2459714.57737355,1.03647679039127,1.02473876696023
"1562",2458896,2456214.27700042,2462245.6777074,1.00109181150223,0.997550447235389
"1563",2533262,2468628.80776844,2455636.49195095,1.02618181884136,1.00529081395397
"1564",2443253,2427184.38765172,2449336.37917903,1.00662026850124,0.990955921074943
"1565",2914281,2438547.28971296,2449271.90754749,1.19508898281117,0.995621303701933
"1566",3409390,2493995.43577369,2449017.49322417,1.36703939032765,1.01836570897267
"1567",3103732,2443052.9766952,2436026.26928492,1.27043172195084,1.00288449574574
"1568",3028156,2383967.96487207,2419785.40490933,1.27021673303505,0.98519809237439
"1569",3070348,2428470.30897096,2410598.71220182,1.26431358401126,1.00741375853172
"1570",3025548,2396943.27593899,2402235.73146626,1.26225264918493,0.997796862540197
"1571",2957037,2386242.92738645,2393944.79662073,1.23920199660422,0.996782770745111
"1572",2952894,2389516.28914345,2388570.25818889,1.23577060906268,1.00039606578509
"1573",2976756,2394679.2616095,2382174.31790229,1.24307085617774,1.00524938230306
"1574",2919335,2371162.64257301,2372055.8021981,1.23118294274076,0.999623466014477
"1575",2805375,2361895.93382183,2360108.65525535,1.1877640161142,1.00075728656073
"1576",2778065,2347845.22901707,2347789.97083787,1.1832402603314,1.00002353625319
"1577",2632872,2310900.72245588,2339511.8466023,1.13932717853926,0.987770472636004
"1578",2615853,2343908.32833871,2339062.69393006,1.11602188889957,1.00207161373709
"1579",2497816,2356670.9323698,2338785.61850525,1.05989171661241,1.00764726519739
"1580",2452384,2324473.29334381,2333880.76074982,1.05502782373214,0.995969173933725
"1581",2322609,2311366.17684443,2332241.36105543,1.00486414626475,0.991049303661453
"1582",2322204,2351486.2632316,2335916.79147739,0.987547338170983,1.00666525101023
"1583",2212783,2346746.24055003,2336569.7993147,0.942915327513794,1.0043552909219
"1584",2183787,2340474.31862624,2330375.30290303,0.933053177563507,1.00433364347392
"1585",2096047,2312404.84374629,2320960.86959162,0.906436001320697,0.996313584620309
"1586",2015018,2299682.10912715,2314882.45148944,0.876215887405764,0.993433643962131
"1587",2099415,2326391.56302313,2312545.71677959,0.902434067148965,1.00598727460524
"1588",2060147,2313479.92113787,2307462.26156688,0.890497030545537,1.00260791245483
"1589",2068314,2294155.57264875,2299318.3768581,0.901557864976001,0.997754637086662
"1590",2084451,2297501.59180231,2290846.00123996,0.90726857706541,1.00290529811203
"1591",2052529,2269619.77502381,2283216.20647613,0.90434927585105,0.994045053020488
"1592",2259475,2290341.74218025,2276635.12465257,0.986523084476087,1.00602055963174
"1593",2337162,2263987.81922133,2268742.47504378,1.03232092512045,0.997904276983947
"1594",2236616,2255054.56929552,2261182.43507826,0.991823448733092,0.997289972853286
"1595",2180260,2249033.00214107,2257423.12068871,0.969421079159089,0.996283320361721
"1596",2116882,2242816.11489965,2259581.54712054,0.943850004437265,0.992580293354644
"1597",2115834,2271123.80838055,2267469.03940389,0.931624243553997,1.00161182751039
"1598",2109053,2291251.03433216,2274295.70645698,0.920480981087579,1.00745519935118
"1599",2054433,2278756.97419334,2274995.12879881,0.9015586230854,1.00165356195576
"1600",1937027,2263707.86508381,2273512.9868527,0.85568771036111,0.995687237405023
"1601",1945602,2302592.46549333,2269488.80152411,0.844961507151963,1.01458639670175
"1602",1856497,2230193.5864403,2261919.71699809,0.832437601510294,0.985973803438127
"1603",1819328,2266244.99739508,2257719.84886536,0.802794050109856,1.00377599928264
"1604",1806230,2258233.45664589,2255289.58653041,0.799842015751001,1.00130531801018
"1605",1775301,2253248.61604125,2250276.90550349,0.787885095040708,1.00132059771422
"1606",1781417,2242693.66394299,2244172.67814363,0.794320253648909,0.999340953476957
"1607",1822255,2229278.08968654,2239621.34028806,0.817419328898633,0.995381696711201
"1608",1846670,2240483.98576265,2238006.42019127,0.824228163082095,1.00110704131545
"1609",1877601,2244225.42930986,2235967.98419483,0.836636540820855,1.00369300686477
"1610",1858302,2207409.29590338,2235280.34629671,0.841847501253498,0.987531295374423
"1611",2041270,2268602.73754387,2237049.63650901,0.899791737979655,1.01410478360422
"1612",1896743,2229277.74325807,2234441.63540039,0.850832968541607,0.997688956354687
"1613",2316089,2229721.83094893,2228547.19445897,1.03873450394227,1.00052708620795
"1614",2189839,2210164.10626345,2225345.31696468,0.990803802212763,0.993178042712969
"1615",2315621,2244068.84937816,2223445.28605378,1.03188500684445,1.00927549845896
"1616",2134581,2184598.46964177,2223544.25313554,0.977104502114766,0.982484817453553
"1617",2597938,2236517.68194829,2231549.43570565,1.16159957999387,1.0022263662024
"1618",3174121,2280053.07425786,2237740.28673373,1.39212592717086,1.01890871240732
"1619",2877030,2229751.21528302,2230904.80770295,1.29029193045414,0.999482903790449
"1620",2781353,2204878.901338,2220575.73417011,1.2614538595803,0.992931187803882
"1621",2804818,2220314.74568723,2214221.34953619,1.26325243096643,1.00275193631943
"1622",2769230,2199216.5578478,2210016.3748208,1.25918931908644,0.99511324119765
"1623",2719452,2208598.95071536,2208050.46985617,1.23130186180663,1.00024840050836
"1624",2716844,2208171.11166148,2207418.81945178,1.23035936194083,1.00034080175591
"1625",2722595,2201164.43511687,2207411.84528019,1.2368885107193,0.997169803099192
"1626",2721428,2211972.22518686,2208660.54213347,1.2303174375393,1.00149940789461
"1627",2608178,2199983.74512838,2211581.45840249,1.18554421403136,0.994755918562236
"1628",2652518,2230751.04833762,2215159.95655592,1.18906948490585,1.00703835934536
"1629",2524880,2218654.23244227,2215354.03388734,1.13802320482387,1.00148969352277
"1630",2487250,2228228.23723551,2209471.42605866,1.11624561543384,1.00848927528803
"1631",2297762,2166362.71535117,2203076.48710299,1.06065433259062,0.983335226004752
"1632",2334635,2215348.26183048,2203112.35737271,1.05384559178563,1.00555391758247
"1633",2241179,2222503.15010729,2201982.28462946,1.00840307015619,1.00931926910633
"1634",2150162,2192456.77000657,2193072.52269872,0.980708960566438,0.999719228303774
"1635",2032518,2166020.56718224,2184064.12643156,0.93836505100415,0.991738539619348
"1636",2011465,2183666.33009204,2180020.25095903,0.921141189146431,1.00167249782721
"1637",1956659,2168347.54576216,2179214.63053826,0.902373332090655,0.995013302212727
"1638",1901622,2180509.39333036,2181222.5416967,0.872099889051887,0.999673051074472
"1639",1944655,2188268.06242352,2184517.64077641,0.88867311706148,1.001716819117
"1640",1930892,2172111.30533829,2189389.86353891,0.888947078934006,0.992108048690472
"1641",1970932,2190683.07190673,2200323.17698688,0.899688332500118,0.995618777650037
"1642",1987087,2194707.2277285,2220681.87380196,0.905399578993783,0.98830330162105
"1643",2094566,2267098.85851129,2247647.13097901,0.923897073185159,1.00865426216784
"1644",2258033,2301560.02047217,2268106.44791476,0.981088035903907,1.01474956018408
"1645",2408772,2277809.8878657,2275491.00589493,1.05749475091488,1.00101906883603
"1646",2332055,2268360.87878941,2278727.15261838,1.02807935977303,0.995450849033389
"1647",2314333,2312385.14575176,2279842.84981463,1.00084235718769,1.01427392065193
"1648",2228735,2297048.84734839,2268640.03581776,0.970260167768202,1.01252239715517
"1649",2113919,2235970.13470011,2245830.95703166,0.94541468474646,0.995609276690804
"1650",2049106,2207348.05390357,2224572.84784593,0.928311235908753,0.992257033093321
"1651",1990926,2199265.33759777,2211915.41808833,0.905268666751535,0.994280938417847
"1652",1931309,2218919.6590434,2203294.04116582,0.870382572045266,1.00709193488733
"1653",1806148,2166390.47215206,2196447.08397183,0.83371304629391,0.986315804264489
"1654",1866054,2219093.9116582,2192332.51645077,0.84090807973314,1.01220681397855
"1655",1725122,2161595.2806831,2188887.221284,0.79807816727599,0.987531591241651
"1656",1746546,2187642.42051523,2190007.16451243,0.798369049539943,0.998920211752946
"1657",1724571,2193512.9777673,2196335.54981385,0.786214176747376,0.998714872121067
"1658",1739836,2205777.69858283,2203532.20819373,0.788763074863715,1.00101904132862
"1659",1814386,2220617.71297479,2208723.53393855,0.817063643777483,1.00538509182045
"1660",1797952,2204943.47197773,2210929.04718519,0.815418636735989,0.997292733018693
"1661",1846120,2212080.07136761,2213313.11678712,0.834562918357039,0.999442896077307
"1662",1839825,2214433.83503797,2217371.16064779,0.830833132554828,0.998675311710578
"1663",2002794,2235896.9027991,2220130.66889644,0.895745236505636,1.00710148917068
"1664",1871290,2202153.2209918,2221517.02091675,0.849754677450289,0.991283523942139
"1665",2322927,2241237.74108769,2223727.58628612,1.03644827918731,1.00787423554466
"1666",2189652,2226389.40456503,2223129.0004839,0.983499110941824,1.00146658339683
"1667",2291309,2224968.14624661,2217888.54414434,1.02981654090882,1.00319204593078
"1668",2123256,2179587.95337,2215415.75324787,0.974154769353123,0.983827956524486
"1669",2485732,2226033.70418769,2222020.0372877,1.11666413465517,1.0018063144493
"1670",3065920,2242535.50448937,2231127.21342738,1.36716676006345,1.00511324096328
"1671",2890907,2228897.67432105,2237520.13451808,1.297011986376,0.996146421181192
"1672",2862950,2269604.56957661,2240450.11895219,1.26143119307082,1.0130127648805
"1673",2804122,2234939.40728642,2236199.70305584,1.2546747311618,0.999436411798241
"1674",2830366,2231433.15121969,2227401.20741867,1.26840725587183,1.00181015606331
"1675",2724075,2203421.23931583,2220075.12424273,1.2362933384657,0.992498503881675
"1676",2723859,2205964.86686589,2219052.45013623,1.23476989181152,0.99410217488571
"1677",2764594,2244691.81584344,2220862.89830973,1.23161405966155,1.0107295761264
"1678",2724709,2204064.11854266,2219910.1063105,1.23622038808998,0.992861878630672
"1679",2642955,2221079.72291973,2219962.86741703,1.18994152831475,1.00050309647927
"1680",2638731,2220736.4140184,2222236.69666064,1.18822341244238,0.999324877208407
"1681",2550442,2230175.51810702,2223811.3259939,1.14360595356406,1.0028618399586
"1682",2452286,2198868.37209303,2228043.48591629,1.11524911228122,0.986905500719498
"1683",2425619,2263560.06403829,2235976.17327927,1.07159471424522,1.01233639744853
"1684",2368861,2248991.492993,2238562.61632507,1.05329922651129,1.00465873797404
"1685",2271924,2235324.55137933,2233689.42390281,1.01637321461802,1.00073202991384
"1686",2184330,2210205.23613762,2229659.67986282,0.988292835563618,0.991274702636949
"1687",2132520,2234511.9867034,2230572.20951836,0.954356035093878,1.0017662630101
"1688",2058927,2228830.3020744,2233937.65203531,0.923770193757566,0.997713745521833
"1689",2066710,2252458.653631,2235715.89240434,0.917535155048652,1.00748876960778
"1690",1991790,2240801.65515131,2231933.0701507,0.888873852543411,1.00397349952793
"1691",1971914,2215075.52391497,2224408.24274517,0.89022427394024,0.995804403773165
"1692",2002752,2218609.16377415,2218284.58627502,0.902706088436529,1.00014631914279
"1693",2017627,2225495.55793125,2211327.52774848,0.906596732044489,1.00640702474192
"1694",1990497,2196239.48560394,2200811.10870034,0.906320559778406,0.997922755352183
"1695",2033329,2206974.58304376,2186574.1959659,0.921319627159332,1.00932983985428
"1696",2012194,2141364.4995541,2171618.97482234,0.939678415523839,0.986068239585762
"1697",2238123,2149323.14494007,2165148.55444502,1.04131526488652,0.992690843557843
"1698",2239048,2177967.741485,2166178.78725778,1.0280446111995,1.00544228126347
"1699",2139377,2169914.01335913,2165405.33428891,0.985927085971553,1.00208214092707
"1700",2071173,2147236.72094125,2164057.39245274,0.964575996582291,0.992227252581126
"1701",2054099,2173325.70021695,2165971.93415065,0.945140896182728,1.0033951345123
"1702",2025904,2170950.05686053,2167740.30709542,0.933187750495612,1.00148068924797
"1703",1981518,2167376.11777801,2167476.09370134,0.914247408996758,0.999953874497798
"1704",1933993,2173778.96995423,2165540.04002016,0.889691650683659,1.00380456134812
"1705",1813976,2148172.00236718,2163457.58193169,0.844427726458164,0.99293465252466
"1706",1856169,2162440.52896929,2165114.33547273,0.8583676522585,0.99876505066747
"1707",1783550,2182944.9425306,2167576.37443723,0.81703847186013,1.00709020834265
"1708",1763215,2175779.49355478,2164160.34758086,0.81038313175719,1.00536889329246
"1709",1725820,2161629.4068714,2153901.67676587,0.798388472378267,1.00358778220421
"1710",1692025,2126493.08573168,2142031.37457927,0.795687985704317,0.992746003148233
"1711",1761523,2134451.58782947,2133595.20957422,0.825281308812114,1.00040137803619
"1712",1735699,2124939.65966529,2127667.86328917,0.816822723461898,0.998717749292101
"1713",1779922,2125017.27820239,2122021.54990407,0.837603542454812,1.00141173321188
"1714",1758806,2121952.81982111,2114888.50324308,0.828861972599501,1.0033402784909
"1715",1866516,2099003.02765261,2106384.10993311,0.88923930809542,0.996495851708293
"1716",1777254,2087776.2349773,2101090.61681144,0.851266515168145,0.993663109183579
"1717",2190445,2110278.88412958,2099287.48586116,1.03798839881938,1.00523577563457
"1718",2050291,2089537.18782393,2097436.23522341,0.981217760539213,0.996233951112874
"1719",2146849,2096706.65119488,2096300.54560665,1.02391481363239,1.00019372488791
"1720",2099639,2108412.74946664,2094159.10489725,0.995838694549321,1.00680638091731
"1721",2246644,2075899.9870988,2089883.16693545,1.08225059683141,0.993309109304348
"1722",2761926,2094929.22215895,2086480.30287099,1.31838630669998,1.00404936450938
"1723",2686013,2075286.27145991,2084020.31585597,1.29428553397139,0.995809040665487
"1724",2588921,2089227.36064053,2081885.7693005,1.23917628534516,1.00352641410412
"1725",2547393,2045878.63713411,2084768.57873831,1.24513397508682,0.981345679323443
"1726",2676851,2120292.43500313,2094533.59292184,1.26249141665973,1.01229812793088
"1727",2618066,2099797.89872037,2103146.23590357,1.24681808739568,0.998407938960194
"1728",2658811,2144643.57477358,2102854.35626327,1.23974493070752,1.01987261665833
"1729",2520055,2060755.25614438,2096148.67178448,1.22287932663821,0.98311502608736
"1730",2629550,2119306.93521604,2089610.16526361,1.24075939936088,1.01421163164599
"1731",2478089,2070155.66462864,2081366.92661743,1.19705442558811,0.994613510070993
"1732",2461643,2082574.50504664,2070407.1709979,1.18201917580129,1.00587678318506
"1733",2327966,2038887.91489042,2060949.84887385,1.14178223481457,0.989295259176015
"1734",2304255,2077038.7248067,2052829.51960448,1.10939433746689,1.01179309093669
"1735",2167594,2029064.96882623,2043076.07846178,1.06827234874293,0.993142149828266
"1736",2114001,2043635.22843902,2032430.09009371,1.03443166891125,1.00551317282692
"1737",2008759,1985673.81003227,2026900.70355947,1.01162587221078,0.979660131621245
"1738",2016353,2047016.415221,2029663.90877622,0.985020435110828,1.00854944819669
"1739",1957972,2044625.68437146,2031701.58379552,0.957618802779495,1.00636121991488
"1740",1855390,2026951.48205735,2027555.80566247,0.915359847743757,0.999701944773393
"1741",1837764,2011994.58006083,2023538.84760314,0.913404050991247,0.9942950106661
"1742",1800077,2024719.50919312,2022923.45513572,0.889050059441251,1.00088785072556
"1743",1776119,2008643.94862862,2026259.06472629,0.884237846738657,0.991306582458127
"1744",1849401,2043026.971054,2033301.39921574,0.905225934949793,1.00478314323789
"1745",1836042,2032509.22163588,2041613.0652406,0.903337598892785,0.995540857491698
"1746",1869730,2060806.30972417,2049717.29866604,0.907280801294834,1.00541001974533
"1747",1876056,2053645.12551119,2056472.17131455,0.913524920491322,0.998625293430761
"1748",1862788,2049792.49884486,2064807.36724866,0.908769058843644,0.992728198939056
"1749",2140632,2085449.0545091,2076975.74759668,1.02646094152796,1.00407963690583
"1750",2158335,2104894.92600612,2086328.15116217,1.02538847584914,1.00889925912835
"1751",2009764,2079878.21843496,2090674.62868017,0.96628926741311,0.994835920378474
"1752",1999953,2093838.93788655,2095929.08986435,0.955160859707141,0.999002756349005
"1753",1966461,2098007.22924576,2104532.94008588,0.937299439481409,0.996899211831842
"1754",1972344,2114808.9603248,2115690.88495251,0.932634595844098,0.999583150528285
"1755",1956668,2137981.60906935,2126582.1483051,0.915194027722122,1.00536046104465
"1756",1905264,2130045.50832255,2135141.20200525,0.894471030105095,0.997613416069195
"1757",1836897,2154635.30418542,2141759.76048041,0.852532675219696,1.00601166570714
"1758",1854756,2155487.79703938,2143702.93852614,0.860480863100944,1.00549743077805
"1759",1759993,2141547.07230107,2140157.05832355,0.82183250733261,1.00064949157452
"1760",1726654,2126620.55601389,2135983.76959379,0.811923873827508,0.99561643973461
"1761",1699344,2118710.03561085,2137306.23793183,0.802065394243559,0.99129923359089
"1762",1723497,2155427.69725263,2144042.80998618,0.79960789322547,1.00531000930272
"1763",1788584,2158081.6388593,2148998.56927401,0.828784216404988,1.00422665222544
"1764",1753464,2134072.8461217,2152456.20595383,0.821651427310276,0.991459357091087
"1765",1822289,2162281.17617926,2159852.26119632,0.84276227350782,1.00112457459548
"1766",1774889,2128112.00173633,2176760.07776615,0.834020483203829,0.977651153874639
"1767",1972938,2230331.38714792,2204550.64558255,0.884594106225146,1.01169432946212
"1768",1898521,2216432.05206682,2235445.82739576,0.856566299079472,0.991494414628208
"1769",2394176,2319683.08011165,2259947.33037795,1.03211340399343,1.02643236367978
"1770",2211195,2240331.51385378,2275278.9159141,0.986994552514391,0.984640387683512
"1771",2315331,2278134.94753179,2294987.30261779,1.01632741401404,0.992656885261727
"1772",2356340,2323607.38713575,2325694.60196959,1.0140869808925,0.999102541308704
"1773",2525315,2397245.71338582,2353682.88779839,1.05342351261661,1.01850836653198
"1774",2983919,2372192.01267305,2368961.56769378,1.25787414511932,1.00136365444815
"1775",3067097,2367780.72905857,2378556.07991715,1.29534671955012,0.995469793228944
"1776",2833258,2355460.23640435,2397258.46627953,1.20284688156104,0.98256415381857
"1777",3048535,2477407.81154957,2422375.88240525,1.2305341840725,1.02271816258742
"1778",2950004,2417568.96841034,2441445.92313358,1.22023571552532,0.99022015826892
"1779",3052109,2478618.52356945,2456395.58314532,1.23137504661454,1.00904697133337
"1780",2936361,2442081.37632913,2473114.48641882,1.20240096356407,0.987451810152699
"1781",3003753,2506183.43301439,2494238.15815117,1.19853677126384,1.00478914766987
"1782",3016843,2502597.5639402,2519201.47066874,1.20548467059568,0.993409059608029
"1783",3049224,2561822.57620453,2545169.09269554,1.19025572977719,1.00654317371557
"1784",2966369,2560491.01324693,2570445.72605124,1.15851568494216,0.996127242562089
"1785",2984895,2615592.92714193,2593131.66496662,1.14119248795401,1.00866182866021
"1786",2860911,2602301.22598554,2612314.64538858,1.09937734011423,0.99616684023086
"1787",2844860,2631473.12299138,2631228.91351944,1.08109027416782,1.00009281194452
"1788",2672762,2604331.21219259,2660071.59096947,1.02627576227134,0.979045534350989
"1789",2840579,2757891.92683487,2697223.23664167,1.02998198455877,1.02249301777065
"1790",2709206,2727237.60570912,2725072.4431123,0.993388326095469,1.00079453395901
"1791",2670426,2737325.07005512,2744488.85263521,0.975560421819476,0.997389757086018
"1792",2551534,2747223.50315864,2769069.62366448,0.928768262599075,0.992110664058736
"1793",2611965,2805085.86625661,2800853.74286254,0.931153313850486,1.00151101192087
"1794",2562318,2826269.11236637,2836515.77795887,0.906607933684925,0.996387587309713
"1795",2616172,2894898.74665877,2871521.8339374,0.903717963545194,1.00814094897176
"1796",2680033,2908178.76830168,2900231.30570159,0.921550294366905,1.00274028577806
"1797",2685697,2924290.0642407,2923007.97337417,0.918409918647161,1.00043862037949
"1798",2703845,2945654.96251148,2944007.96063804,0.917909610735498,1.0005594420584
"1799",2731320,2965121.55708649,2964201.07048234,0.921149419143468,1.00031053446857
"1800",2665672,2961560.11555156,2987781.62728147,0.90009045772942,0.991223752268078
"1801",3093737,3045604.46699419,3014571.66226205,1.01580393433469,1.0102942667181
"1802",3101591,3039711.17094623,3035554.55107901,1.02035714104854,1.00136931153675
"1803",2900831,3027817.31825479,3054628.08510508,0.958060112316161,0.991222903049631
"1804",2937020,3087432.27969603,3079986.36625535,0.951282403606004,1.00241751506508
