"","y","t","s","i"
"701",3459000,3614454.77593427,0.953079733607278,1.00410361838383
"702",3448000,3638589.24374628,0.945650292486624,1.00208293108364
"703",3489000,3654172.09193512,0.948323871097073,1.00682801286031
"704",3384000,3659092.24017565,0.922013118182715,1.0030437976024
"705",3663000,3655633.64879379,1.0004454385518,1.00156893097402
"706",3803000,3649409.72187015,1.04419349557907,0.997982020612825
"707",3729000,3641818.09940167,1.01976086015403,1.00409728860208
"708",3635000,3629973.64199188,1.00054539617824,1.00083882817453
"709",3608000,3614911.97225467,0.998682340587063,0.999404803230182
"710",3601000,3600860.98966137,1.00231809978776,0.997725777002796
"711",3488000,3590292.68537258,0.97355903513146,0.997893814064655
"712",3366000,3583903.15320384,0.941179830726621,0.997895891593506
"713",3136000,3586598.66616676,0.884491457987228,0.98855224880851
"714",3242000,3590676.6590198,0.883463190450467,1.02199378009538
"715",3123000,3582697.4414953,0.880607242833167,0.989873271439833
"716",3063000,3570395.90035665,0.852757457583436,1.00601648105623
"717",2984000,3555700.49847804,0.837509759642629,1.00203702664998
"718",2931000,3528384.68026738,0.819687870128153,1.01342446037769
"719",2854000,3491668.97853114,0.826337317697868,0.989153149821761
"720",2939000,3459488.42641565,0.849751516535182,0.999759997631499
"721",2943000,3429192.61343944,0.8516533556377,1.00770988945075
"722",2862000,3391955.87032659,0.844934221155816,0.998611437771018
"723",2840000,3354543.87561525,0.850201946508877,0.995778553824831
"724",3027000,3309342.81822519,0.891150156418363,1.02640740092788
"725",2780000,3259148.49834853,0.884884131209494,0.963949406308188
"726",3286000,3227414.08419467,1.00794118332392,1.01013095236326
"727",3154000,3206296.95835269,0.988970858922459,0.994659537234682
"728",3241000,3180521.21845507,1.00832010852017,1.01060700823786
"729",2932000,3160332.09344231,0.953507329162993,0.972987383612332
"730",3477000,3162394.35198674,1.10295548869875,0.996851986906604
"731",4125000,3171849.18801393,1.27749447274538,1.01801081883192
"732",3930000,3161074.06270717,1.23054833353662,1.01032058691212
"733",3878000,3134458.19321739,1.24284090390772,0.995473687044016
"734",3744000,3110632.87535487,1.21188071264357,0.993178269870613
"735",3710000,3096315.49761248,1.20075024014638,0.997874721390764
"736",3593000,3093124.18373845,1.1768477719855,0.987050950965917
"737",3704000,3096316.7039722,1.17928898123326,1.01439094003272
"738",3769000,3089910.75305026,1.21333371184018,1.00530984907869
"739",3608000,3074899.25192199,1.18051751145236,0.993946947875083
"740",3550000,3062957.46208977,1.15870137468924,1.00026682573236
"741",3464000,3052814.88146736,1.13276368210427,1.00170097578469
"742",3343000,3041704.54903381,1.100603823297,0.998592574297141
"743",3262000,3027553.83317738,1.06882872419539,1.00805439155168
"744",3147000,3003984.28158664,1.040657062016,1.00668002530751
"745",3028000,2977093.54529485,1.03071330077104,0.986791748695113
"746",2980000,2963324.49952612,1.01491939994987,0.990844489719284
"747",2960000,2961081.63099439,0.993855801090277,1.0058146430098
"748",2862000,2954643.80577281,0.961547036075935,1.00738148270922
"749",2793000,2938193.54026394,0.948089034162166,1.00263165671037
"750",2703000,2917928.11555993,0.929461564738292,0.996643919917896
"751",2544000,2906361.60762942,0.88895850468188,0.984659260943721
"752",2691000,2902345.39355801,0.911394534045556,1.01732140835207
"753",2632000,2893725.08794429,0.9167310864247,0.992171292313654
"754",2593000,2885970.36869265,0.901250399752483,0.996931179007829
"755",2577000,2886881.11138818,0.897860800798324,0.99420629425306
"756",2552000,2893601.21448166,0.880591045873568,1.00153868076896
"757",2672000,2897718.25190489,0.913688985019785,1.00921084377725
"758",2815000,2895860.56451368,0.977575182984376,0.994375887428131
"759",2770000,2896704.95023382,0.959897205056432,0.996209733016632
"760",2718000,2904679.70816232,0.938473227664395,0.99707841330363
"761",2711000,2917310.46151651,0.929910736696699,0.999322362874507
"762",2769000,2929717.66288292,0.94016916753157,1.00528958192161
"763",2713000,2937721.48877576,0.922890063333675,1.00066613811784
"764",2625000,2944836.48030427,0.895132182743135,0.9958202461589
"765",2572000,2950432.58080867,0.861726703839501,1.01161606542322
"766",2386000,2958431.87757883,0.826111316997478,0.976270787525665
"767",2598000,2978130.9416868,0.863346608606909,1.01043916357463
"768",2484000,3000103.29651436,0.829004609778293,0.998753784388697
"769",2487000,3017530.61790254,0.82181117655375,1.00288712656527
"770",2453000,3035046.34653757,0.811641613365029,0.995790354974653
"771",2450000,3058522.7691821,0.806739081854597,0.992936030097647
"772",2633000,3089506.82517946,0.84997826180853,1.00266044290585
"773",2642000,3124143.57822526,0.850100221918191,0.994790659848759
"774",2699000,3163208.46365723,0.853805285491446,0.999346812670027
"775",2722000,3208598.78709497,0.853118791981419,0.99440476687797
"776",3077000,3253672.68851825,0.932619160269298,1.01402649095001
"777",2844000,3295639.98649489,0.875665578519096,0.985488476068327
"778",3510000,3342485.44712345,1.04328708311009,1.00654630998229
"779",3506000,3387340.23841751,1.0280778207292,1.0067626626411
"780",3549000,3425853.39517783,1.04273935145345,0.993485337663078
"781",3466000,3466109.99972183,0.996369565310813,1.00361181153232
"782",3921000,3500855.62554899,1.10822566825682,1.01063523746416
"783",4547000,3521138.58944319,1.28721358736667,1.0032085387907
"784",4334000,3544082.64448204,1.25021018964723,0.978142281307731
"785",4611000,3580727.91150587,1.26831886018988,1.01530225363627
"786",4524000,3607444.10206934,1.24087237203613,1.01063857518003
"787",4396000,3617010.3201159,1.22087955221179,0.995485906394546
"788",4383000,3620507.53776928,1.19925748984563,1.00946107060898
"789",4194000,3630481.72084719,1.18644456629133,0.973681055176728
"790",4485000,3657496.2122337,1.21137430750938,1.01227894575714
"791",4443000,3688316.40936688,1.21028591988027,0.995314111902223
"792",4385000,3717053.8030553,1.17849877407954,1.00101737395712
"793",4328000,3749697.79524449,1.15929687929523,0.995626203157443
"794",4288000,3785325.19467213,1.12997994884043,1.00249183536114
"795",4233000,3818995.05591331,1.10514408802668,1.00295227461571
"796",4104000,3852957.70708825,1.07468394457731,0.991133943131376
"797",4169000,3893321.17992503,1.06679710571336,1.0037598823751
"798",4173000,3927103.56688069,1.04911848425157,1.01286482974253
"799",4032000,3944270.12669092,1.02344628918731,0.998823651308732
"800",3880000,3957953.64020482,0.985249126759878,0.994981404309533
"801",3855000,3978248.00116943,0.969526548568086,0.999477043225103
"802",3777000,4003039.0718176,0.945402736236754,0.998022427662951
"803",3711000,4024259.54505772,0.912969331644946,1.01006374425143
"804",3557000,4042120.68492007,0.891482290041604,0.987101630372759
"805",3794000,4068073.83051504,0.930798397211264,1.00196574363405
"806",3742000,4094532.82396881,0.906846790367789,1.00777946802249
"807",3690000,4111783.67840774,0.900032559906227,0.997098096188271
"808",3685000,4123431.33896692,0.887856938697251,1.00655087761976
"809",3600000,4132436.75121899,0.87692039520311,0.993427355376154
"810",4013000,4147730.88223951,0.971702377631792,0.995692702522853
"811",3997000,4170177.80993339,0.95564237492496,1.00296130148641
"812",3927000,4187467.42768517,0.932149231319462,1.00606030458988
"813",3834000,4198892.59290679,0.918950626466645,0.993631074134114
"814",3893000,4215852.11990407,0.926112664953725,0.997091954020784
"815",3901000,4240640.05044638,0.920815651260514,0.999014627628338
"816",3834000,4269239.03838622,0.899668948470886,0.998203079362909
"817",3802000,4298246.57627477,0.881623482256044,1.00331576770113
"818",3565000,4325290.51826358,0.826226338302214,0.997574216738173
"819",3834000,4351690.49772415,0.879443889087864,1.00181140915375
"820",3701000,4377161.54562433,0.845982442867994,0.99945940710194
"821",3683000,4403130.54285428,0.838388896253117,0.997687749560701
"822",3720000,4426682.67992092,0.833668136663788,1.00802509899427
"823",3674000,4437875.10622147,0.824472100616224,1.00412576791829
"824",3899000,4436905.7287696,0.877796905061414,1.00110352059322
"825",3872000,4430656.41437449,0.873422077328881,1.00055993922818
"826",3891000,4423874.1028045,0.881770292840519,0.997477271449067
"827",3846000,4413911.27993021,0.864196262338318,1.00826176145116
"828",4221000,4391344.15836528,0.957119260081039,1.00427308065066
"829",3840000,4360787.38520739,0.885314966213581,0.994645920513651
"830",4597000,4328100.06252911,1.05257571212045,1.00907597558475
"831",4460000,4289048.10490655,1.04339383386029,0.996610998620359
"832",4475000,4246798.7706417,1.05125444483563,1.00235950205828
"833",4273000,4206785.23598369,1.02104623453311,0.994803131712229
"834",4535000,4163346.07581232,1.07492150754774,1.01334662655569
"835",5112000,4106924.12761219,1.24504001659956,0.999748716716751
"836",5017000,4051169.6013351,1.25517791170314,0.986639248864661
"837",4982000,4011924.54466714,1.24194255878583,0.999883627819179
"838",4866000,3986210.80887869,1.23213505412351,0.990725927836912
"839",4867000,3970767.65672446,1.22465946662177,1.00085583772761
"840",4718000,3965414.49709494,1.20195954816081,0.989873037328259
"841",4876000,3956661.70210966,1.20248267243624,1.02483972377844
"842",4593000,3934801.82567225,1.1875848955,0.982899051496738
"843",4869000,3913341.32193891,1.23338389273741,1.00877375173402
"844",4620000,3892992.32974891,1.18992889035007,0.997326637418265
"845",4568000,3868021.97330117,1.17612437966967,1.00411605304998
"846",4387000,3841839.55612848,1.14630379108318,0.996159043464648
"847",4262000,3819290.31979436,1.11948771587851,0.996807830384336
"848",4164000,3800769.68755797,1.0926594307543,1.00266152156782
"849",4120000,3776124.99595958,1.08208774840403,1.00829676657724
"850",3945000,3743645.43509752,1.05959617101992,0.994516328251107
"851",3848000,3711456.5280428,1.0346443782428,1.00207351325671
"852",3658000,3681609.43806023,0.996611180586763,0.996965733484301
"853",3582000,3652108.2970892,0.977659768702779,1.00321539993834
"854",3451000,3621349.17433332,0.954092693627691,0.998812542530486
"855",3369000,3584285.94540438,0.929735923266333,1.01097112161913
"856",3071000,3541718.13434254,0.875808092005599,0.990049406712914
"857",3291000,3501211.84696096,0.934707912785844,1.00561923987905
"858",3120000,3463471.81553914,0.906380787560021,0.993876095072384
"859",3101000,3427098.76147982,0.900904912662652,1.00437568696407
"860",3054000,3383319.09719349,0.89147133317917,1.0125551582771
"861",2785000,3334202.51072317,0.850280281782479,0.982361011474573
"862",3208000,3295054.91431364,0.969810917421186,1.00388654652796
"863",3117000,3261615.88595431,0.956689420975368,0.998925309956351
"864",2982000,3229062.5781861,0.926372653285161,0.996885895755635
"865",2943000,3197784.76598348,0.915654627177565,1.00510015169637
"866",2886000,3164405.30702107,0.913979805323909,0.99785542478768
"867",2858000,3131659.91982665,0.914058297530621,0.998421064447161
"868",2782000,3101150.05682538,0.89614838888514,1.0010468796603
"869",2715000,3068436.69112494,0.880536921756792,1.00485892852199
"870",2474000,3031702.3839763,0.816983620093136,0.998848865764042
"871",2596000,2994675.05171095,0.86769951089252,0.999046335182863
"872",2461000,2959360.16008547,0.831453170209008,1.00017500567666
"873",2399000,2923321.31423523,0.817985080982255,1.00324802217472
"874",2332000,2887282.92507721,0.812205391541117,0.994427980301418
"875",2263000,2857077.27930737,0.795781909521538,0.995333231915121
"876",2435000,2829248.58475146,0.851953659263479,1.01021051746207
"877",2360000,2797185.54057359,0.84765456310989,0.995340840380135
"878",2405000,2762055.52347203,0.864043102810212,1.00773714848952
"879",2203000,2737206.18648704,0.833298195669013,0.965843014023823
"880",2551000,2730181.46118684,0.917214815139903,1.0187037019842
"881",2313000,2727059.98199888,0.858119923858215,0.988400501087262
"882",2785000,2713280.21034274,0.994700397152868,1.03190154098368
"883",2709000,2685894.68209593,1.02564166844528,0.983386788312408
"884",2710000,2664649.84821912,1.02977798127644,0.987610142519241
"885",2762000,2654861.16126444,1.02661649619824,1.01338301691011
"886",2704000,2636417.02823526,1.01716871963695,1.00832279010109
"887",3080000,2614809.05989735,1.20305174762957,0.979098594658944
"888",3397000,2603719.57834947,1.29493455446582,1.00751963437579
"889",3195000,2597481.16247943,1.23744657532319,0.994012848029601
"890",3239000,2588964.28453221,1.23766826095523,1.01083584725039
"891",3210000,2573771.12555405,1.24439284686595,1.00225354760652
"892",3134000,2552080.5238753,1.22510823998565,1.00237484213172
"893",3078000,2528386.4046119,1.21840586342835,0.999155742695163
"894",2958000,2508956.3440284,1.19221975159803,0.988891747369326
"895",3111000,2498507.69372462,1.24545629760857,0.999748651710319
"896",3008000,2491763.73518999,1.20455871822635,1.00217368729056
"897",2946000,2483994.23530357,1.18703450703189,0.999122673991019
"898",2875000,2476072.97723732,1.16059022007854,1.00045026143497
"899",2779000,2467700.28872881,1.12427534047976,1.00166719314099
"900",2707000,2457074.48133387,1.09857811536172,1.00285695592405
"901",2622000,2444858.70446318,1.07511104525478,0.997529157295033
"902",2558000,2435600.72572283,1.0560489898219,0.994512806512394
"903",2491000,2431354.2163915,1.02441895117431,1.00011027480029
"904",2425000,2427471.35884455,0.994292675164659,1.00471616220999
"905",2338000,2420169.10637043,0.965660937535966,1.00040102998372
"906",2284000,2411319.61733746,0.94788273655328,0.999278875431114
"907",2213000,2402922.82330114,0.920703387920798,1.00028061019138
"908",2054000,2397425.32672718,0.863181808206732,0.992551549057467
"909",2212000,2397290.77933501,0.922649430461912,1.00006376006292
"910",2161000,2398485.30347319,0.897359173167117,1.00404088668614
"911",2140000,2397218.53663784,0.89343664085371,0.999176904069492
"912",2115000,2396386.0686562,0.885415598617607,0.996796299030909
"913",2005000,2400183.45700674,0.839841708248678,0.994655068832524
"914",2343000,2407062.11229773,0.967853938435451,1.00571556139787
"915",2334000,2410040.51958809,0.963383360993556,1.00525760261475
"916",2231000,2407927.70167891,0.928035469043197,0.9983700686476
